customer_account_number,to_recipient_customer_account,old_balance,transaction_amount,new_balance,tp_recipient_customer_account_balance,transaction_time_in_ms,transaction_frequency,average_transaction_amount,account_age_days,method_of_transaction,transaction_currency,location_data,device_used,kyc_status,label_for_fraud,smurfing_indicator,previous_fraud_flag,transaction_id,timestamp,IFSC CODE,IP ADDRESS,MAC address,NARRATION,ECOMMERCE PLATFORM,,,,,,,,,,,,,,,,,,,
65478,36885,82214.34,41679.96,40534.38,13739.78,453,8,120.05,826,5,INR,Svalbard & Jan Mayen Islands,POS,FULL,1,0,0,T00000845,05-04-2025 20:02,ICIC0000456,19.166.169.210,63:A1:F0:02:30:7F,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
51461,45701,34867.73,45385.93,-10518.2,61961.4,558,9,-746.58,582,2,INR,Iran,Laptop,NONE,0,1,1,T00000846,05-04-2025 20:02,HDFC0001234,62.70.78.6,27:05:5F:FF:54:41,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
60612,19162,114386.35,21899.79,92486.56,56425.06,458,8,-1480.24,109,1,INR,Switzerland,Laptop,PARTIAL,1,1,1,T00000847,05-04-2025 20:02,AXIS0000312,194.62.123.112,B5:D0:D9:FE:32:99,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
66421,69001,91154.31,830.56,90323.75,78494.21,915,3,-1339,2878,0,INR,Mayotte,Desktop,FULL,0,0,0,T00000848,05-04-2025 20:02,SBIN0001234,132.190.242.135,72:19:C9:58:28:45,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
66421,85257,118268.48,41222.23,77046.25,47485.02,831,8,2102.65,950,1,INR,Andorra,Mobile,PARTIAL,1,0,1,T00000849,05-04-2025 20:02,HDFC0001234,9.223.5.107,21:69:E3:43:49:C1,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
43766,74126,40838.8,11904.06,28934.74,96539.38,516,4,-631.37,2387,4,INR,Afghanistan,Tablet,NONE,0,1,0,T00000850,05-04-2025 20:02,AXIS0000312,98.237.253.63,AF:FE:AA:67:64:58,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
30033,44510,56240.62,31196.81,25043.81,73881.49,600,9,-161.75,1423,3,INR,Peru,Tablet,FULL,1,0,0,T00000851,05-04-2025 20:02,HDFC0001234,41.145.31.61,D1:19:5A:3C:8B:45,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
45961,51282,50290.35,48578.75,1711.6,23673.21,832,9,575.15,2282,2,INR,Montserrat,Desktop,PARTIAL,1,0,0,T00000852,05-04-2025 20:02,AXIS0000312,88.105.15.70,70:65:78:89:13:4F,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
84782,21292,90906.13,48889.72,42016.41,72133.45,734,2,625.67,1714,5,INR,Eritrea,Desktop,NONE,1,1,0,T00000853,05-04-2025 20:02,AXIS0000312,61.242.67.138,55:98:3E:D9:5A:96,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
51551,27533,85298.6,22274.89,63023.71,63845.36,975,4,-708.05,2545,1,INR,Palau,Mobile,PARTIAL,1,0,0,T00000854,05-04-2025 20:02,HDFC0001234,156.11.94.108,3C:3D:95:BF:F0:09,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
51461,77005,65664.12,39321.63,26342.49,88403.53,959,2,2418.32,919,5,INR,French Southern Territories,ATM,FULL,1,0,1,T00000855,05-04-2025 20:02,SBIN0000234,97.123.58.163,1F:EB:04:FF:8D:C5,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
32392,21324,71854.13,37539.36,34314.77,49992.68,925,10,1147.28,2982,7,INR,Swaziland,POS,NONE,1,1,1,T00000856,05-04-2025 20:02,ICIC0000456,233.74.74.49,0D:D2:C1:55:55:79,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
65478,83380,111716.3,24873.46,86842.84,23280.81,677,10,-2727.1,416,6,INR,Guam,Desktop,NONE,1,0,1,T00000857,05-04-2025 20:02,ICIC0000456,145.242.151.125,5E:A2:48:B9:1D:CA,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
64961,95162,119857.6,5030.41,114827.19,76795.81,652,3,645.02,344,1,INR,Suriname,Tablet,FULL,1,0,0,T00000858,05-04-2025 20:02,SBIN0001234,201.135.132.248,58:A2:3C:77:7E:59,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
12908,34437,66127.68,36297.08,29830.6,25550.22,485,5,937.79,2902,3,INR,Montenegro,ATM,PARTIAL,1,0,1,T00000859,05-04-2025 20:03,HDFC0001234,41.67.58.115,77:DD:6F:96:18:45,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
51461,49502,58410.28,5450.79,52959.49,65245.62,896,6,212.71,756,4,INR,United Arab Emirates,ATM,NONE,1,1,0,T00000860,05-04-2025 20:03,SBIN0000234,180.43.132.125,0B:56:2A:15:5C:BD,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
31458,46060,136581.2,49849.28,86731.92,51690.04,939,7,1956.54,2214,7,INR,Serbia,ATM,PARTIAL,0,0,0,T00000861,05-04-2025 20:03,HDFC0001234,4.131.57.20,B9:95:91:35:24:CF,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
64961,14863,96962.52,30000.76,66961.76,46164.16,729,10,1668.5,2847,5,INR,Nicaragua,ATM,FULL,0,1,0,T00000862,05-04-2025 20:03,HDFC0001234,124.68.55.169,F0:D4:B1:54:76:7A,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
60612,55862,31551.87,660.75,30891.12,37844.27,792,6,-2511.35,1940,8,INR,Cook Islands,ATM,FULL,0,1,1,T00000863,05-04-2025 20:03,SBIN0001234,79.74.109.93,7C:1E:56:62:FD:A7,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
88864,78710,88382.49,34288.21,54094.28,96444.21,843,7,-642.9,1273,5,INR,Morocco,POS,NONE,0,0,0,T00000864,05-04-2025 20:03,SBIN0000234,184.107.133.79,A3:BE:40:B0:A2:1B,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
71631,21703,79697,44951.29,34745.71,39961.61,726,10,1846.71,1108,2,INR,Turkmenistan,Laptop,PARTIAL,1,1,0,T00000865,05-04-2025 20:03,SBIN0001234,75.114.155.145,5F:DF:A4:87:71:F9,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
64961,82471,47227.01,43079.59,4147.42,96197.51,505,3,-202.48,2096,5,INR,Costa Rica,POS,NONE,1,1,1,T00000866,05-04-2025 20:03,HDFC0001234,235.103.7.181,39:4B:6B:15:37:AE,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
31458,83771,100907.43,6734.66,94172.77,90412.78,789,3,-2429.26,149,4,INR,France,Mobile,FULL,0,1,0,T00000867,05-04-2025 20:03,ICIC0000456,144.129.222.254,D1:D1:13:69:CD:CC,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
71631,54969,114068.29,16556.35,97511.94,27485.05,789,2,2078.44,2021,8,INR,Ecuador,Mobile,FULL,0,0,0,T00000868,05-04-2025 20:03,HDFC0001234,20.0.42.243,95:2F:52:B6:17:CF,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
43766,24027,73165.91,38579.24,34586.67,51764.32,493,8,-921.75,1744,2,INR,Saint Lucia,POS,PARTIAL,1,1,0,T00000869,05-04-2025 20:03,HDFC0001234,96.245.126.80,FB:6F:84:63:C0:B5,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
88864,29192,18210.67,47430.18,-29219.51,50072.21,450,8,414.7,2348,3,INR,Kenya,POS,FULL,1,0,1,T00000870,05-04-2025 20:03,HDFC0001234,17.125.32.71,63:8F:59:48:7D:62,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
51551,62316,93633.24,46518.82,47114.42,34557.83,948,5,-1562.2,1816,0,INR,Israel,ATM,NONE,0,0,0,T00000871,05-04-2025 20:03,AXIS0000312,120.253.133.73,35:8D:FB:04:96:09,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
12908,90051,29107.33,16605.65,12501.68,39573.61,851,10,2322.7,606,3,INR,Qatar,ATM,NONE,0,1,1,T00000872,05-04-2025 20:03,HDFC0001234,205.92.14.68,BD:CF:CC:60:4C:CE,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
85738,61152,84319.13,41129.39,43189.74,42770.38,832,10,-2416.03,1804,4,INR,Christmas Island,Mobile,PARTIAL,1,1,0,T00000873,05-04-2025 20:03,ICIC0000889,115.105.149.119,D2:9A:4A:35:02:0C,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
35651,31499,61440.32,15328.73,46111.59,81462.34,663,3,2402.54,380,8,INR,Cyprus,Laptop,FULL,0,0,1,T00000874,05-04-2025 20:03,ICIC0000889,50.113.173.54,51:50:05:73:82:C8,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
20437,39589,65398.87,12146.63,53252.24,60231.37,439,6,-1489.81,1776,6,INR,Angola,Tablet,NONE,1,1,1,T00000875,05-04-2025 20:03,AXIS0000312,237.138.103.197,67:CA:83:FC:68:32,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
85738,51023,114761.84,36561.5,78200.34,86506.07,883,1,-512.94,2649,1,INR,Congo,ATM,FULL,1,1,1,T00000876,05-04-2025 20:03,AXIS0000312,177.62.148.111,20:6D:FC:A6:21:00,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
30033,64598,14822.31,13378.47,1443.84,60583.48,631,1,-1301.56,1999,0,INR,Philippines,POS,PARTIAL,1,1,0,T00000877,05-04-2025 20:03,SBIN0001234,135.8.158.60,F8:4F:1E:D3:6A:41,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
20437,29654,135678.42,6622.64,129055.78,92000.12,769,2,-2592.83,757,0,INR,Estonia,Mobile,NONE,1,1,1,T00000878,05-04-2025 20:03,AXIS0000312,162.124.150.239,45:DA:36:B5:FB:35,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
32392,78411,27862.29,24225.32,3636.97,90572.5,921,10,-1305.33,2448,7,INR,Guernsey,Mobile,PARTIAL,1,1,0,T00000879,05-04-2025 20:03,ICIC0000456,249.251.132.243,F8:51:E2:DA:81:65,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
20437,50846,147833.41,48364.1,99469.31,92641.6,850,7,1352.78,2449,8,INR,Marshall Islands,ATM,NONE,1,0,1,T00000880,05-04-2025 20:03,ICIC0000889,138.148.40.199,B3:84:50:56:7E:F0,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
39828,24709,45693,893.21,44799.79,25021.05,724,3,968.42,600,8,INR,Montserrat,Laptop,NONE,0,1,0,T00000881,05-04-2025 20:03,AXIS0000312,32.44.5.197,FA:33:0A:9F:1F:56,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
51551,78609,106292.9,27212.56,79080.34,55753.4,653,9,861.23,2182,1,INR,Samoa,Mobile,NONE,1,0,0,T00000882,05-04-2025 20:03,AXIS0000312,224.185.58.135,DF:99:6B:70:E2:73,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
32392,50439,145906.08,36401.31,109504.77,92966.58,487,2,-1032.69,2799,6,INR,Serbia,Laptop,NONE,0,0,1,T00000883,05-04-2025 20:03,HDFC0001234,196.26.250.12,2F:04:94:BB:2B:1D,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
64961,24826,17483.2,22341.84,-4858.64,61919.88,693,8,445.15,2051,7,INR,Greece,ATM,NONE,0,0,1,T00000884,05-04-2025 20:03,SBIN0000234,155.43.141.226,9D:F0:B5:AC:C6:85,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
64961,17875,124303.15,14759.33,109543.82,13114.72,403,7,2436.61,2279,5,INR,Albania,Laptop,NONE,1,0,1,T00000885,05-04-2025 20:03,HDFC0001234,27.250.180.23,9C:3D:C1:5F:B4:3A,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
51551,66103,39581.91,21316.18,18265.73,69753.7,847,2,582.37,2572,8,INR,Moldova,Tablet,FULL,0,0,1,T00000886,05-04-2025 20:03,SBIN0000234,60.227.65.76,A4:59:02:6A:BE:22,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
32392,58742,28252.28,3385.98,24866.3,97040.33,960,5,1107.76,480,0,INR,Sierra Leone,Laptop,PARTIAL,1,0,1,T00000887,05-04-2025 20:03,AXIS0000312,96.162.125.2,D1:65:BD:AB:8B:21,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
15049,49334,77031.26,49055.29,27975.97,68312.18,615,5,608.05,1696,5,INR,Antarctica (the territory South of 60 deg S),ATM,NONE,1,0,0,T00000888,05-04-2025 20:03,HDFC0001234,253.124.59.207,C7:C0:D7:3C:17:89,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
66421,32959,49147.16,47412.64,1734.52,40842.61,608,1,-2101.22,1487,5,INR,Zimbabwe,Tablet,PARTIAL,0,1,0,T00000889,05-04-2025 20:04,SBIN0000234,150.185.7.162,32:DC:8C:A4:2F:24,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
31458,51040,101037.8,3089.51,97948.29,36826.96,940,3,1182.93,777,7,INR,Tunisia,Tablet,FULL,0,1,1,T00000890,05-04-2025 20:04,ICIC0000456,208.229.20.82,AC:28:F5:58:F2:45,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
35651,29015,136545.12,1550.9,134994.22,47459.72,742,10,-21,2975,4,INR,British Indian Ocean Territory (Chagos Archipelago),POS,FULL,0,0,1,T00000891,05-04-2025 20:04,AXIS0000312,13.163.50.224,18:3E:0A:2A:8A:8A,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
32392,17343,149421.45,14423.47,134997.98,55811.21,482,6,-1126.81,2315,3,INR,Serbia,Tablet,PARTIAL,0,0,0,T00000892,05-04-2025 20:04,SBIN0000234,51.253.185.192,41:0D:C9:76:09:C5,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
39828,52116,129051.46,8317.52,120733.94,21603.79,829,7,2905.85,114,5,INR,Netherlands Antilles,POS,FULL,1,1,1,T00000893,05-04-2025 20:04,HDFC0001234,124.87.131.165,F3:36:0E:91:E7:27,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
66421,17043,91661.97,18457.29,73204.68,14644.58,520,6,-720.42,1874,0,INR,Saint Lucia,Laptop,FULL,0,1,0,T00000894,05-04-2025 20:04,AXIS0000312,84.192.163.44,93:35:C4:F0:A4:CE,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
66421,70598,128057.08,8950.38,119106.7,67592.38,757,7,386.25,1513,5,INR,Palau,Tablet,NONE,1,1,0,T00000895,05-04-2025 20:04,HDFC0001234,117.3.26.100,5E:19:B0:4A:4B:32,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
70762,85567,120444.66,30060.49,90384.17,84739.92,979,7,-1695.27,871,8,INR,Wallis and Futuna,ATM,NONE,0,1,1,T00000896,05-04-2025 20:04,ICIC0000889,205.54.68.147,CF:F9:0C:7A:D4:79,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
88864,90608,144733.44,40499.79,104233.65,55195.37,798,7,529.54,2743,4,INR,Kazakhstan,POS,FULL,0,1,0,T00000897,05-04-2025 20:04,HDFC0001234,186.219.242.133,B4:AB:DC:48:1E:DE,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
71143,68487,92192.96,20648.07,71544.89,96342.8,692,10,977.6,2132,1,INR,Israel,ATM,PARTIAL,0,0,0,T00000898,05-04-2025 20:04,ICIC0000456,147.146.201.157,E7:CD:C1:07:42:A1,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
85738,80717,20840.11,24779.2,-3939.09,95660.42,708,1,1875.05,2955,1,INR,Guam,Mobile,PARTIAL,0,0,0,T00000899,05-04-2025 20:04,ICIC0000456,12.125.197.36,A0:11:FF:AA:8C:9C,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
54376,13246,112990.89,4520.33,108470.56,33627.49,826,10,-2265.49,1673,4,INR,Armenia,POS,FULL,0,0,1,T00000900,05-04-2025 20:04,HDFC0001234,195.134.255.37,64:06:B3:69:64:E6,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
32392,82327,78706.65,43299.41,35407.24,92345.48,745,3,-806.98,353,7,INR,Mali,POS,FULL,0,1,1,T00000901,05-04-2025 20:04,ICIC0000889,3.188.69.164,E2:C7:8A:B9:65:DF,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
88864,93068,25109.93,33496.46,-8386.53,16354.62,880,10,1022.7,1490,4,INR,Bhutan,Tablet,PARTIAL,0,1,1,T00000902,05-04-2025 20:04,ICIC0000456,120.43.36.44,3A:43:59:6A:F2:EA,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
30033,49014,13871,47130.16,-33259.16,67979.2,756,3,973.45,2651,7,INR,Marshall Islands,Mobile,FULL,0,0,0,T00000903,05-04-2025 20:04,ICIC0000456,208.46.136.35,D4:4A:41:7D:46:FA,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
63457,87147,147599.65,5377.32,142222.33,20627.37,905,4,1436.87,745,2,INR,Saint Lucia,Tablet,PARTIAL,1,1,0,T00000904,05-04-2025 20:04,ICIC0000889,61.129.215.1,6D:8C:22:71:FE:8D,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
39828,68940,91994.18,38742.92,53251.26,32935.25,992,7,-489.41,2697,0,INR,Saint Barthelemy,Tablet,PARTIAL,1,1,1,T00000905,05-04-2025 20:04,SBIN0001234,76.179.109.122,1B:81:05:BF:1A:E7,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
15049,73376,32075.13,8173.93,23901.2,95572.04,463,10,-2966.52,1479,7,INR,Bangladesh,Desktop,FULL,0,1,0,T00000906,05-04-2025 20:04,AXIS0000312,21.119.111.232,EE:D8:3E:7B:8D:D9,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
54376,19997,100850.35,39220.43,61629.92,89973.63,815,8,1604.3,1415,8,INR,Albania,Tablet,FULL,0,1,1,T00000907,05-04-2025 20:04,SBIN0000234,18.210.52.234,64:49:E6:CD:2C:A6,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
64961,60352,77349.72,29817.01,47532.71,11008.58,938,6,-1045.26,1974,2,INR,Togo,Mobile,PARTIAL,1,1,1,T00000908,05-04-2025 20:04,ICIC0000889,137.198.45.46,D3:4D:D7:26:11:BC,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
15049,74581,87892.29,14107.38,73784.91,81698.88,445,4,-1789.18,1357,6,INR,Cambodia,Mobile,NONE,1,1,1,T00000909,05-04-2025 20:04,SBIN0001234,158.213.2.46,7C:8B:F5:73:73:D5,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
51551,73438,35873.46,38756.01,-2882.55,33200.99,682,9,2542.43,2772,4,INR,Brazil,Mobile,PARTIAL,0,1,0,T00000910,05-04-2025 20:04,ICIC0000889,97.181.130.211,F3:74:EF:5C:71:D1,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
66421,69143,62230.26,20814.11,41416.15,56800.6,780,7,-1896.73,2839,8,INR,Gambia,ATM,PARTIAL,0,0,1,T00000911,05-04-2025 20:04,SBIN0001234,88.97.27.181,AE:E1:B7:2E:27:DF,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
63964,99185,93318.44,21662.55,71655.89,13359.15,952,10,4.02,1779,5,INR,Algeria,POS,NONE,1,0,0,T00000912,05-04-2025 20:04,SBIN0001234,71.160.140.118,E1:67:50:C4:51:0F,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
60612,99553,87780.66,13825.91,73954.75,96257.38,944,9,-1254.94,546,0,INR,Korea,Tablet,FULL,1,1,1,T00000913,05-04-2025 20:04,AXIS0000312,54.20.51.16,38:01:DF:DD:06:BC,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
20437,76393,144417.15,24502.31,119914.84,36388.77,984,2,1985.71,2127,8,INR,Lesotho,Laptop,NONE,1,1,0,T00000914,05-04-2025 20:04,SBIN0000234,196.230.244.58,9A:09:4A:4F:6A:E7,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
63964,95712,120170.42,35936.92,84233.5,72540.62,481,3,-296.21,1552,1,INR,Azerbaijan,Tablet,NONE,1,0,1,T00000915,05-04-2025 20:04,ICIC0000889,130.237.133.133,58:D8:D6:C3:FC:7E,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
32392,58478,98298.2,4329.21,93968.99,21899.04,639,4,-144.52,2533,8,INR,Sao Tome and Principe,Laptop,FULL,0,1,0,T00000916,05-04-2025 20:04,ICIC0000889,151.39.146.20,FC:21:C0:B2:15:71,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
70762,44494,26823.13,40441.64,-13618.51,19239.89,904,9,471.27,2147,1,INR,Bahamas,Desktop,NONE,0,0,1,T00000917,05-04-2025 20:04,ICIC0000456,16.10.157.75,52:08:D7:11:5B:4D,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
51461,83766,77452.94,19686.57,57766.37,89404.59,763,8,-1491.56,1921,2,INR,Liechtenstein,Desktop,PARTIAL,0,0,0,T00000918,05-04-2025 20:04,HDFC0001234,85.67.13.243,6B:7E:1F:E6:2F:C1,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
51551,59586,59397.32,40654.23,18743.09,80073.28,537,2,-1201.67,1624,7,INR,American Samoa,POS,NONE,0,1,0,T00000919,05-04-2025 20:05,ICIC0000889,222.112.211.210,4B:F5:70:BC:D5:87,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
60612,26231,105557.7,24779.29,80778.41,73046.82,788,2,-2275.16,703,1,INR,Pakistan,Laptop,NONE,0,1,0,T00000920,05-04-2025 20:05,ICIC0000456,218.147.99.118,DB:40:53:61:0A:0A,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
70762,66131,94267.33,3926.59,90340.74,27596.96,630,4,2980.45,287,8,INR,Belize,ATM,FULL,1,0,1,T00000921,05-04-2025 20:05,SBIN0001234,10.119.121.124,70:1A:6D:61:1B:B5,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
64961,18197,54519.6,31402.69,23116.91,93378.33,590,7,-465.26,2837,4,INR,Suriname,POS,NONE,0,0,1,T00000922,05-04-2025 20:05,AXIS0000312,136.85.95.87,46:C6:3C:9A:79:E4,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
60612,83788,119948.98,33457.75,86491.23,33855.8,510,1,2773.9,2703,8,INR,Bosnia and Herzegovina,Desktop,NONE,1,1,1,T00000923,05-04-2025 20:05,HDFC0001234,7.59.178.136,2B:7B:C5:0A:23:9F,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
35651,72870,44684.12,28387.9,16296.22,77622.53,749,8,-1027.43,2718,3,INR,Puerto Rico,POS,PARTIAL,0,0,0,T00000924,05-04-2025 20:05,AXIS0000312,139.69.131.244,DA:54:AE:F4:94:76,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
12908,13832,57154.4,7702.64,49451.76,99041.15,842,10,-1832.36,1776,0,INR,Martinique,Mobile,NONE,1,1,0,T00000925,05-04-2025 20:05,ICIC0000889,10.94.151.20,2A:1B:31:6C:BA:6F,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
88864,98868,48853.73,31232.64,17621.09,77462.49,759,3,2049.04,600,0,INR,New Caledonia,Laptop,NONE,0,1,1,T00000926,05-04-2025 20:05,ICIC0000889,108.94.165.116,EE:40:FB:ED:1F:80,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
70762,66660,98749.35,36325.38,62423.97,57312.64,842,4,1680.38,2269,7,INR,Luxembourg,POS,FULL,1,1,0,T00000927,05-04-2025 20:05,HDFC0001234,123.181.114.83,DB:B7:7F:8B:E1:47,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
15049,60309,91504.46,39004.95,52499.51,75680.02,606,7,2890.92,2653,7,INR,United States Virgin Islands,Laptop,NONE,0,0,0,T00000928,05-04-2025 20:05,ICIC0000456,7.21.38.224,28:0F:76:3D:FF:60,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
88864,19978,142123.27,892.87,141230.4,18437.73,488,8,-956.37,573,8,INR,Honduras,Desktop,NONE,0,0,1,T00000929,05-04-2025 20:05,ICIC0000889,169.222.66.115,BB:F3:9C:07:38:21,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
51461,61807,53011.25,7866.55,45144.7,98232.95,853,7,1516.42,527,8,INR,Croatia,Mobile,PARTIAL,0,1,1,T00000930,05-04-2025 20:05,ICIC0000456,90.196.122.206,9C:35:5F:CB:89:49,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
85738,40844,110859.92,9380.62,101479.3,41009.22,717,5,495.81,282,6,INR,Serbia,Laptop,NONE,0,0,0,T00000931,05-04-2025 20:05,SBIN0001234,191.137.142.134,FB:EC:DD:C2:35:B1,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
70762,66412,61494.51,21771.45,39723.06,89639.36,851,8,973.14,730,5,INR,Ireland,Tablet,PARTIAL,1,0,1,T00000932,05-04-2025 20:05,AXIS0000312,59.248.204.153,67:8F:7A:88:B8:53,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
51551,59284,132712.34,4535.3,128177.04,77186.3,574,6,1216.93,700,8,INR,Bulgaria,ATM,FULL,1,0,0,T00000933,05-04-2025 20:05,HDFC0001234,102.0.51.142,27:6D:1B:08:BA:AB,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
30033,62573,68332.83,4037.01,64295.82,14038.33,857,9,560.58,1831,8,INR,Cocos (Keeling) Islands,ATM,NONE,1,1,1,T00000934,05-04-2025 20:05,ICIC0000889,156.231.32.225,EE:6A:EA:51:FF:F7,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
39828,81687,138044.06,20385.58,117658.48,48895.13,503,10,-2163.02,1156,6,INR,Swaziland,Mobile,PARTIAL,0,0,1,T00000935,05-04-2025 20:05,HDFC0001234,191.161.5.56,30:D2:38:6D:75:AF,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
71143,69765,83116.58,23049.26,60067.32,28464.88,952,4,-2933.51,1088,5,INR,Guam,POS,FULL,1,1,0,T00000936,05-04-2025 20:05,SBIN0001234,92.173.179.188,0B:0C:B4:98:78:68,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
70762,62363,55567.91,25625.83,29942.08,91340.77,989,3,-2003.72,2150,0,INR,Niue,Mobile,PARTIAL,0,1,0,T00000937,05-04-2025 20:05,SBIN0000234,10.112.35.77,32:9C:A5:57:73:D7,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
84782,57557,15874.63,6070.81,9803.82,84318.3,783,6,1696.68,1204,2,INR,Cyprus,Tablet,NONE,0,0,1,T00000938,05-04-2025 20:05,ICIC0000456,10.34.123.129,01:E8:DB:58:2E:86,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
